date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:17:17	78385/78385	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2256377427-13231%22	http://html.templines.com/academica/assets/plugins/datetimepicker/jquery.datetimepicker.js	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/datetimepicker/jquery.datetimepicker.js	(from http://html.templines.com/academica/home-1.html)
21:17:17	3918/3918	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2256377475-f4e%22	http://html.templines.com/academica/assets/plugins/rendro-easy-pie-chart/dist/jquery.easypiechart.min.js	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/rendro-easy-pie-chart/dist/jquery.easypiechart.min.js	(from http://html.templines.com/academica/home-1.html)
21:17:17	142175/142175	---M--	200	added ('OK')	image/jpeg	etag:%2256377411-22b5f%22	http://html.templines.com/academica/assets/media/main-slider/1.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/main-slider/1.jpg	(from http://html.templines.com/academica/home-1.html)
21:17:17	5263/5263	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22564908ee-148f%22	http://html.templines.com/academica/assets/js/custom.min.js	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/js/custom.min.js	(from http://html.templines.com/academica/home-1.html)
21:17:17	43092/43092	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225637747b-a854%22	http://html.templines.com/academica/assets/plugins/switcher/js/bootstrap-select.js	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/switcher/js/bootstrap-select.js	(from http://html.templines.com/academica/home-1.html)
21:17:18	2437/2437	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225637747b-985%22	http://html.templines.com/academica/assets/plugins/switcher/js/dmss.js	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/switcher/js/dmss.js	(from http://html.templines.com/academica/home-1.html)
21:17:18	10442/10442	---M--	200	added ('OK')	image/jpeg	etag:%2256377466-28ca%22	http://html.templines.com/academica/assets/media/posts/370x250/1.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/370x250/1.jpg	(from http://html.templines.com/academica/home-2.html)
21:17:20	17885/17885	---M--	200	added ('OK')	image/jpeg	etag:%225637746b-45dd%22	http://html.templines.com/academica/assets/media/posts/370x250/2.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/370x250/2.jpg	(from http://html.templines.com/academica/home-2.html)
21:17:21	12657/12657	---M--	200	added ('OK')	image/jpeg	etag:%2256377462-3171%22	http://html.templines.com/academica/assets/media/posts/250x240/1.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/250x240/1.jpg	(from http://html.templines.com/academica/home-2.html)
21:17:21	20224/20224	---M--	200	added ('OK')	image/jpeg	etag:%225637746b-4f00%22	http://html.templines.com/academica/assets/media/posts/370x250/3.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/370x250/3.jpg	(from http://html.templines.com/academica/home-2.html)
21:17:22	16306/16306	---M--	200	added ('OK')	image/jpeg	etag:%2256377462-3fb2%22	http://html.templines.com/academica/assets/media/posts/250x240/2.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/250x240/2.jpg	(from http://html.templines.com/academica/home-2.html)
21:17:22	14766/14766	---M--	200	added ('OK')	image/jpeg	etag:%2256377422-39ae%22	http://html.templines.com/academica/assets/media/staff/1.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/staff/1.jpg	(from http://html.templines.com/academica/home-2.html)
21:17:23	13632/13632	---M--	200	added ('OK')	image/jpeg	etag:%2256377422-3540%22	http://html.templines.com/academica/assets/media/staff/2.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/staff/2.jpg	(from http://html.templines.com/academica/home-2.html)
21:17:23	10623/10623	---M--	200	added ('OK')	image/jpeg	etag:%2256377422-297f%22	http://html.templines.com/academica/assets/media/staff/3.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/staff/3.jpg	(from http://html.templines.com/academica/home-2.html)
21:17:24	13610/13610	---M--	200	added ('OK')	image/jpeg	etag:%2256377422-352a%22	http://html.templines.com/academica/assets/media/staff/4.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/staff/4.jpg	(from http://html.templines.com/academica/home-2.html)
21:17:24	12176/12176	---M--	200	added ('OK')	image/jpeg	etag:%225637740f-2f90%22	http://html.templines.com/academica/assets/media/isotope/1.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/isotope/1.jpg	(from http://html.templines.com/academica/home-2.html)
21:17:25	10674/10674	---M--	200	added ('OK')	image/jpeg	etag:%225637740f-29b2%22	http://html.templines.com/academica/assets/media/isotope/2.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/isotope/2.jpg	(from http://html.templines.com/academica/home-2.html)
21:17:25	5947/5947	---M--	200	added ('OK')	image/jpeg	etag:%2256377461-173b%22	http://html.templines.com/academica/assets/media/posts/160x125/1.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/160x125/1.jpg	(from http://html.templines.com/academica/home-2.html)
21:17:26	14997/14997	---M--	200	added ('OK')	image/jpeg	etag:%225637740f-3a95%22	http://html.templines.com/academica/assets/media/isotope/3.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/isotope/3.jpg	(from http://html.templines.com/academica/home-2.html)
21:17:26	10923/10923	---M--	200	added ('OK')	image/jpeg	etag:%225637740f-2aab%22	http://html.templines.com/academica/assets/media/isotope/4.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/isotope/4.jpg	(from http://html.templines.com/academica/home-2.html)
21:17:26	3795/3795	---M--	200	added ('OK')	image/jpeg	etag:%2256377460-ed3%22	http://html.templines.com/academica/assets/media/posts/100x90/1.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/100x90/1.jpg	(from http://html.templines.com/academica/home-2.html)
21:17:26	3750/3750	---M--	200	added ('OK')	image/jpeg	etag:%2256377460-ea6%22	http://html.templines.com/academica/assets/media/posts/100x90/2.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/100x90/2.jpg	(from http://html.templines.com/academica/home-2.html)
21:17:26	4112/4112	---M--	200	added ('OK')	image/png	etag:%22563773f7-1010%22	http://html.templines.com/academica/assets/img/logo_transparent.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/img/logo_transparent.png	(from http://html.templines.com/academica/home-3.html)
21:17:27	17707/17707	---M--	200	added ('OK')	image/jpeg	etag:%225637746c-452b%22	http://html.templines.com/academica/assets/media/posts/370x250/5.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/370x250/5.jpg	(from http://html.templines.com/academica/courses-category.html)
21:17:29	13339/13339	---M--	200	added ('OK')	image/jpeg	etag:%225637746c-341b%22	http://html.templines.com/academica/assets/media/posts/370x250/7.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/370x250/7.jpg	(from http://html.templines.com/academica/courses-category.html)
21:17:30	11905/11905	---M--	200	added ('OK')	image/jpeg	etag:%225637746c-2e81%22	http://html.templines.com/academica/assets/media/posts/370x250/4.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/370x250/4.jpg	(from http://html.templines.com/academica/courses-category.html)
21:17:30	15989/15989	---M--	200	added ('OK')	image/jpeg	etag:%225637746d-3e75%22	http://html.templines.com/academica/assets/media/posts/370x250/8.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/370x250/8.jpg	(from http://html.templines.com/academica/courses-category.html)
21:17:30	25840/25840	---M--	200	added ('OK')	image/jpeg	etag:%225637746c-64f0%22	http://html.templines.com/academica/assets/media/posts/370x250/6.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/370x250/6.jpg	(from http://html.templines.com/academica/courses-category.html)
21:17:30	1573/1573	---M--	200	added ('OK')	image/jpeg	etag:%22563773ff-625%22	http://html.templines.com/academica/assets/media/avatar_instructor/1.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/avatar_instructor/1.jpg	(from http://html.templines.com/academica/course-details.html)
21:17:31	3952/3952	---M--	200	added ('OK')	image/png	etag:%22563773f7-f70%22	http://html.templines.com/academica/assets/img/social.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/img/social.png	(from http://html.templines.com/academica/course-details.html)
21:17:31	12459/12459	---M--	200	added ('OK')	image/jpeg	etag:%2256377424-30ab%22	http://html.templines.com/academica/assets/media/video-bg/1.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/video-bg/1.jpg	(from http://html.templines.com/academica/course-details.html)
21:17:31	3527/3527	---M--	200	added ('OK')	image/jpeg	etag:%225637746f-dc7%22	http://html.templines.com/academica/assets/media/posts/90x90/1.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/90x90/1.jpg	(from http://html.templines.com/academica/course-details.html)
21:17:32	2685/2685	---M--	200	added ('OK')	image/jpeg	etag:%225637746f-a7d%22	http://html.templines.com/academica/assets/media/posts/90x90/2.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/90x90/2.jpg	(from http://html.templines.com/academica/course-details.html)
21:17:32	3533/3533	---M--	200	added ('OK')	image/jpeg	etag:%225637746f-dcd%22	http://html.templines.com/academica/assets/media/posts/90x90/3.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/90x90/3.jpg	(from http://html.templines.com/academica/course-details.html)
21:17:33	38474/38474	---M--	200	added ('OK')	image/jpeg	etag:%22563773fd-964a%22	http://html.templines.com/academica/assets/media/750x480/1.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/750x480/1.jpg	(from http://html.templines.com/academica/course-details.html)
21:17:35	17885/17885	---M--	200	added ('OK')	image/jpeg	etag:%2256377467-45dd%22	http://html.templines.com/academica/assets/media/posts/370x250/14.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/370x250/14.jpg	(from http://html.templines.com/academica/courses-1.html)
21:17:36	17948/17948	---M--	200	added ('OK')	image/jpeg	etag:%2256377468-461c%22	http://html.templines.com/academica/assets/media/posts/370x250/15.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/370x250/15.jpg	(from http://html.templines.com/academica/courses-1.html)
21:17:36	26065/26065	---M--	200	added ('OK')	image/jpeg	etag:%2256377467-65d1%22	http://html.templines.com/academica/assets/media/posts/370x250/13.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/370x250/13.jpg	(from http://html.templines.com/academica/courses-1.html)
21:17:36	18402/18402	---M--	200	added ('OK')	image/jpeg	etag:%2256377468-47e2%22	http://html.templines.com/academica/assets/media/posts/370x250/16.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/370x250/16.jpg	(from http://html.templines.com/academica/courses-1.html)
21:17:37	17921/17921	---M--	200	added ('OK')	image/jpeg	etag:%2256377469-4601%22	http://html.templines.com/academica/assets/media/posts/370x250/17.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/370x250/17.jpg	(from http://html.templines.com/academica/courses-1.html)
21:17:38	16120/16120	---M--	200	added ('OK')	image/jpeg	etag:%2256377469-3ef8%22	http://html.templines.com/academica/assets/media/posts/370x250/18.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/370x250/18.jpg	(from http://html.templines.com/academica/courses-1.html)
21:17:39	17335/17335	---M--	200	added ('OK')	image/jpeg	etag:%225637746b-43b7%22	http://html.templines.com/academica/assets/media/posts/370x250/20.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/370x250/20.jpg	(from http://html.templines.com/academica/courses-1.html)
21:17:40	23083/23083	---M--	200	added ('OK')	image/jpeg	etag:%2256377469-5a2b%22	http://html.templines.com/academica/assets/media/posts/370x250/19.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/370x250/19.jpg	(from http://html.templines.com/academica/courses-1.html)
21:17:40	16612/16612	---M--	200	added ('OK')	image/jpeg	etag:%2256377464-40e4%22	http://html.templines.com/academica/assets/media/posts/250x250/5.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/250x250/5.jpg	(from http://html.templines.com/academica/courses-2.html)
21:17:40	10670/10670	---M--	200	added ('OK')	image/jpeg	etag:%2256377464-29ae%22	http://html.templines.com/academica/assets/media/posts/250x250/6.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/250x250/6.jpg	(from http://html.templines.com/academica/courses-2.html)
21:17:41	9562/9562	---M--	200	added ('OK')	image/jpeg	etag:%2256377464-255a%22	http://html.templines.com/academica/assets/media/posts/250x250/7.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/250x250/7.jpg	(from http://html.templines.com/academica/courses-3.html)
21:17:42	13822/13822	---M--	200	added ('OK')	image/jpeg	etag:%2256377464-35fe%22	http://html.templines.com/academica/assets/media/posts/250x250/9.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/250x250/9.jpg	(from http://html.templines.com/academica/courses-3.html)
21:17:42	14646/14646	---M--	200	added ('OK')	image/jpeg	etag:%2256377464-3936%22	http://html.templines.com/academica/assets/media/posts/250x250/8.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/250x250/8.jpg	(from http://html.templines.com/academica/courses-3.html)
21:17:45	26099/26099	---M--	200	added ('OK')	image/jpeg	etag:%225637746d-65f3%22	http://html.templines.com/academica/assets/media/posts/760x320/2.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/760x320/2.jpg	(from http://html.templines.com/academica/blog-1.html)
21:17:46	3482/3482	---M--	200	added ('OK')	image/jpeg	etag:%225637746f-d9a%22	http://html.templines.com/academica/assets/media/posts/90x80/1.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/90x80/1.jpg	(from http://html.templines.com/academica/blog-1.html)
21:17:47	2832/2832	---M--	200	added ('OK')	image/jpeg	etag:%225637746f-b10%22	http://html.templines.com/academica/assets/media/posts/90x80/2.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/90x80/2.jpg	(from http://html.templines.com/academica/blog-1.html)
21:17:47	36808/36808	---M--	200	added ('OK')	image/jpeg	etag:%225637746e-8fc8%22	http://html.templines.com/academica/assets/media/posts/760x320/3.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/760x320/3.jpg	(from http://html.templines.com/academica/blog-1.html)
21:17:48	2828/2828	---M--	200	added ('OK')	image/jpeg	etag:%225637746f-b0c%22	http://html.templines.com/academica/assets/media/posts/90x80/3.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/90x80/3.jpg	(from http://html.templines.com/academica/blog-1.html)
21:17:48	34113/34113	---M--	200	added ('OK')	image/jpeg	etag:%225637746e-8541%22	http://html.templines.com/academica/assets/media/posts/760x320/4.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/760x320/4.jpg	(from http://html.templines.com/academica/blog-1.html)
21:17:48	1240/1240	---M--	200	added ('OK')	image/jpeg	etag:%22563773f7-4d8%22	http://html.templines.com/academica/assets/img/share.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/img/share.jpg	(from http://html.templines.com/academica/blog-post.html)
21:17:48	56063/56063	---M--	200	added ('OK')	image/jpeg	etag:%225637746d-daff%22	http://html.templines.com/academica/assets/media/posts/760x320/1.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/760x320/1.jpg	(from http://html.templines.com/academica/blog-1.html)
21:17:48	3357/3357	---M--	200	added ('OK')	image/jpeg	etag:%22563773fd-d1d%22	http://html.templines.com/academica/assets/media/avatar_about-autor/1.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/avatar_about-autor/1.jpg	(from http://html.templines.com/academica/blog-post.html)
21:17:49	3605/3605	---M--	200	added ('OK')	image/jpeg	etag:%22563773fe-e15%22	http://html.templines.com/academica/assets/media/avatar_comments/2.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/avatar_comments/2.jpg	(from http://html.templines.com/academica/blog-post.html)
21:17:49	3139/3139	---M--	200	added ('OK')	image/jpeg	etag:%22563773fe-c43%22	http://html.templines.com/academica/assets/media/avatar_comments/1.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/avatar_comments/1.jpg	(from http://html.templines.com/academica/blog-post.html)
21:17:49	13904/13904	---M--	200	added ('OK')	image/jpeg	etag:%2256377422-3650%22	http://html.templines.com/academica/assets/media/staff/7.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/staff/7.jpg	(from http://html.templines.com/academica/instructors.html)
21:17:50	13633/13633	---M--	200	added ('OK')	image/jpeg	etag:%2256377422-3541%22	http://html.templines.com/academica/assets/media/staff/5.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/staff/5.jpg	(from http://html.templines.com/academica/instructors.html)
21:17:51	13959/13959	---M--	200	added ('OK')	image/jpeg	etag:%2256377422-3687%22	http://html.templines.com/academica/assets/media/staff/6.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/staff/6.jpg	(from http://html.templines.com/academica/instructors.html)
21:17:52	16363/16363	---M--	200	added ('OK')	image/jpeg	etag:%2256377422-3feb%22	http://html.templines.com/academica/assets/media/staff/8.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/staff/8.jpg	(from http://html.templines.com/academica/instructors.html)
21:17:53	5173/5173	---M--	200	added ('OK')	image/jpeg	etag:%2256377461-1435%22	http://html.templines.com/academica/assets/media/posts/113x113/1.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/posts/113x113/1.jpg	(from http://html.templines.com/academica/about.html)
21:17:53	11814/11814	---M--	200	added ('OK')	image/jpeg	etag:%225637745f-2e26%22	http://html.templines.com/academica/assets/media/about/320x200/2.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/about/320x200/2.jpg	(from http://html.templines.com/academica/about.html)
21:17:53	15473/15473	---M--	200	added ('OK')	image/jpeg	etag:%225637745e-3c71%22	http://html.templines.com/academica/assets/media/about/320x200/1.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/about/320x200/1.jpg	(from http://html.templines.com/academica/about.html)
21:17:54	235/235	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:47:55%20GMT	http://html.templines.com/academica/Popover%20requires%20tooltip.js	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/Popover%20requires%20tooltip.js	(from http://html.templines.com/academica/assets/plugins/bootstrap/js/bootstrap.min.js)
21:17:55	217/217	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:47:56%20GMT	http://html.templines.com/academica/youtu.be/	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/youtu.be/index.html	(from http://html.templines.com/academica/assets/plugins/prettyphoto/js/jquery.prettyPhoto.js)
21:17:56	16153/16153	---M--	200	added ('OK')	image/jpeg	etag:%2256377423-3f19%22	http://html.templines.com/academica/assets/media/support/1.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/support/1.jpg	(from http://html.templines.com/academica/contact.html)
21:17:57	51218/51218	---M--	200	added ('OK')	image/jpeg	etag:%2256377460-c812%22	http://html.templines.com/academica/assets/media/about/670x350/1.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/media/about/670x350/1.jpg	(from http://html.templines.com/academica/about.html)
21:18:03	66885/66885	---M--	200	added ('OK')	image/jpeg	etag:%22563773f7-10545%22	http://html.templines.com/academica/assets/img/map.jpg	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/img/map.jpg	(from http://html.templines.com/academica/contact.html)
21:18:06	68875/68875	---M--	200	added ('OK')	application/octet-stream	etag:%2256377433-10d0b%22	http://html.templines.com/academica/assets/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.4.0	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/fonts/font-awesome/fonts/fontawesome-webfont93e3.eot	(from http://html.templines.com/academica/assets/fonts/font-awesome/css/font-awesome.min.css)
21:18:07	68875/68875	---M--	200	added ('OK')	application/octet-stream	etag:%2256377433-10d0b%22	http://html.templines.com/academica/assets/fonts/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/fonts/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://html.templines.com/academica/assets/fonts/font-awesome/css/font-awesome.min.css)
21:18:07	64464/64464	---M--	200	added ('OK')	application/octet-stream	etag:%2256377435-fbd0%22	http://html.templines.com/academica/assets/fonts/font-awesome/fonts/fontawesome-webfont.woff2?v=4.4.0	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/fonts/font-awesome/fonts/fontawesome-webfont93e3.woff2	(from http://html.templines.com/academica/assets/fonts/font-awesome/css/font-awesome.min.css)
21:18:12	355981/355981	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2256377434-56e8d%22	http://html.templines.com/academica/assets/fonts/font-awesome/fonts/fontawesome-webfont.svg?v=4.4.0	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/fonts/font-awesome/fonts/fontawesome-webfont93e3.svg	(from http://html.templines.com/academica/assets/fonts/font-awesome/css/font-awesome.min.css)
21:18:13	326/326	---M--	200	added ('OK')	text/plain	etag:%223946f13-146-5238fad84a480%22	http://html.templines.com/academica/assets/plugins/sliderpro/css/images/openhand.cur	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/sliderpro/css/images/openhand.cur	(from http://html.templines.com/academica/assets/plugins/sliderpro/css/slider-pro.css)
21:18:13	326/326	---M--	200	added ('OK')	text/plain	etag:%223946f12-146-5238fad84a480%22	http://html.templines.com/academica/assets/plugins/sliderpro/css/images/closedhand.cur	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/sliderpro/css/images/closedhand.cur	(from http://html.templines.com/academica/assets/plugins/sliderpro/css/slider-pro.css)
21:18:14	1405/1405	---M--	200	added ('OK')	image/png	etag:%2256377430-57d%22	http://html.templines.com/academica/assets/plugins/validation/captchaoverlay.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/validation/captchaoverlay.png	(from http://html.templines.com/academica/assets/plugins/validation/validation-2.2.min.css)
21:18:15	116/116	---M--	200	added ('OK')	image/png	etag:%225637742c-74%22	http://html.templines.com/academica/assets/plugins/owl-carousel/grabbing.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/owl-carousel/grabbing.png	(from http://html.templines.com/academica/assets/plugins/owl-carousel/owl.carousel.css)
21:18:16	1517/1517	---M--	200	added ('OK')	image/gif	etag:%225637742c-5ed%22	http://html.templines.com/academica/assets/plugins/owl-carousel/AjaxLoader.gif	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/owl-carousel/AjaxLoader.gif	(from http://html.templines.com/academica/assets/plugins/owl-carousel/owl.theme.css)
21:18:16	272/272	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:17%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/default/sprite.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/default/sprite.png	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:16	274/274	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:17%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/default/sprite_x.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/default/sprite_x.png	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:17	274/274	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:18%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/default/sprite_y.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/default/sprite_y.png	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:17	277/277	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:18%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/default/sprite_next.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/default/sprite_next.png	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:17	45796/45796	---M--	200	added ('OK')	application/octet-stream	etag:%225637743d-b2e4%22	http://html.templines.com/academica/assets/fonts/stroke/fonts/Stroke-Gap-Icons.eot	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/fonts/stroke/fonts/Stroke-Gap-Icons.eot	(from http://html.templines.com/academica/assets/fonts/stroke/style.css)
21:18:17	277/277	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:18%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/default/sprite_prev.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/default/sprite_prev.png	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:17	279/279	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:19%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/default/default_thumb.png	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/default/default_thumb.png	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
21:18:18	272/272	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Aug%202016%2015:48:19%20GMT	http://html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/default/loader.gif	C:/Users/amane/Downloads/CollegeSpace/html.templines.com/academica/assets/plugins/prettyphoto/images/prettyPhoto/default/loader.gif	(from http://html.templines.com/academica/assets/plugins/prettyphoto/css/prettyPhoto.css)
